20;Micro;26.02962875;dbl=sqrt(dbl1);
21;Micro;138.90524291;dbl=tan(dbl1);
22;Micro;106.49429321;dbl=sin(dbl1);
23;Micro;6.32338190;digitalWrite(9,0);
24;Micro;6.45053815;digitalWrite(9,1);
25;Micro;0.12663601;PORTB=PORTB|2;
26;Micro;0.37946412;bool1=PORTB&4;
27;Micro;4.80339241;digitalRead();
28;Micro;110.80216979;analogRead();
29;Micro;92.81269836;b random();
30;Micro;92.34123229;l random();
31;Micro;0.74397969;b min();
32;Micro;1.01490008;if(dbl1<dbl2);;
33;Micro;0.25745983;if(b1<b2);;
34;Micro;1.14109981;abs(int);
35;Micro;1.19186008;constrain(int);
36;Micro;0.74385967;if(b1<b2)..;
37;Micro;0.25305204;fRetByte();
38;Micro;0.50583620;fRetInt();
39;Micro;1.01146805;fRetDbl();
40;Micro;4.12081623;fRetLong();
0;Micro;0.01327333;dummy;
1;Micro;5.43949413;b=b1/b2;
2;Micro;0.63613295;b=b1*b2;
3;Micro;0.44673323;b=b1+b2;
4;Micro;0.12969336;b=gl. var;
5;Micro;0.13101333;b=23;
6;Micro;0.38309333;b=b1 << 4;
7;Micro;0.31957342;b=b1 & 0x01;
8;Micro;0.13085331;b=bit(3);
9;Micro;0.13009331;b=bit(3)+bit(4)+bit(1);
10;Micro;41.18802642;l=l1/l2;
11;Micro;1.77357196;l=l1+l2;
12;Micro;6.13457298;l=l1*l2;
13;Micro;31.38349533;fl=fl1/fl2;
14;Micro;0.76241321;dbl=1.23;
15;Micro;24.45108795;dbl=dbl1/dbl2;
16;Micro;8.90649223;dbl=dbl1*dbl2;
17;Micro;7.92493295;dbl=dbl1+dbl2;
18;Micro;156.72308349;dbl=pow();
19;Micro;150.54591369;dbl=log(dbl2);
20;Micro;22.83802795;dbl=sqrt(dbl1);
21;Micro;129.68457031;dbl=tan(dbl1);
22;Micro;100.80190277;dbl=sin(dbl1);
23;Micro;6.32361412;digitalWrite(9,0);
24;Micro;6.45073223;digitalWrite(9,1);
25;Micro;0.12665331;PORTB=PORTB|2;
26;Micro;0.37947752;bool1=PORTB&4;
27;Micro;4.80342578;digitalRead();
28;Micro;110.80312347;analogRead();
29;Micro;92.81243133;b random();
30;Micro;92.34017944;l random();
31;Micro;0.73461303;b min();
32;Micro;1.01449322;if(dbl1<dbl2);;
33;Micro;0.25677320;if(b1<b2);;
34;Micro;1.14173305;abs(int);
35;Micro;1.26757347;constrain(int);
36;Micro;0.73405303;if(b1<b2)..;
37;Micro;0.25302543;fRetByte();
38;Micro;0.50588154;fRetInt();
39;Micro;1.01144516;fRetDbl();
40;Micro;4.12964963;fRetLong();
0;Micro;0.01327333;dummy;
1;Micro;5.43888139;b=b1/b2;
2;Micro;0.63591957;b=b1*b2;
3;Micro;0.44620008;b=b1+b2;
4;Micro;0.13051998;b=gl. var;
5;Micro;0.13055994;b=23;
6;Micro;0.38279991;b=b1 << 4;
7;Micro;0.32048010;b=b1 & 0x01;
8;Micro;0.13067996;b=bit(3);
9;Micro;0.13087997;b=bit(3)+bit(4)+bit(1);
10;Micro;41.25441741;l=l1/l2;
11;Micro;1.77335834;l=l1+l2;
12;Micro;6.13435983;l=l1*l2;
13;Micro;31.36374282;fl=fl1/fl2;
14;Micro;0.76235985;dbl=1.23;
15;Micro;25.93988609;dbl=dbl1/dbl2;
16;Micro;9.18243694;dbl=dbl1*dbl2;
17;Micro;7.94427919;dbl=dbl1+dbl2;
18;Micro;187.52534484;dbl=pow();
19;Micro;149.44055175;dbl=log(dbl2);
20;Micro;24.69281196;dbl=sqrt(dbl1);
21;Micro;131.99945068;dbl=tan(dbl1);
22;Micro;104.10148620;dbl=sin(dbl1);
23;Micro;6.32424068;digitalWrite(9,0);
24;Micro;6.44992065;digitalWrite(9,1);
25;Micro;0.12668399;PORTB=PORTB|2;
26;Micro;0.37944421;bool1=PORTB&4;
27;Micro;4.80331182;digitalRead();
28;Micro;110.79869079;analogRead();
29;Micro;92.81546783;b random();
30;Micro;92.33575439;l random();
31;Micro;0.72547960;b min();
32;Micro;1.01516008;if(dbl1<dbl2);;
33;Micro;0.25595986;if(b1<b2);;
34;Micro;1.14071965;abs(int);
35;Micro;1.21988058;constrain(int);
36;Micro;0.72495946;if(b1<b2)..;
37;Micro;0.25310409;fRetByte();
38;Micro;0.50589618;fRetInt();
39;Micro;1.01144409;fRetDbl();
40;Micro;4.11002445;fRetLong();
0;Micro;0.01327333;dummy;
1;Micro;5.43991327;b=b1/b2;
2;Micro;0.63623147;b=b1*b2;
3;Micro;0.44547181;b=b1+b2;
4;Micro;0.12987196;b=gl. var;
5;Micro;0.13063197;b=23;
6;Micro;0.38263187;b=b1 << 4;
7;Micro;0.32067217;b=b1 & 0x01;
8;Micro;0.13003196;b=bit(3);
9;Micro;0.13071198;b=bit(3)+bit(4)+bit(1);
10;Micro;41.16627502;l=l1/l2;
11;Micro;1.77363061;l=l1+l2;
12;Micro;6.13406991;l=l1*l2;
13;Micro;31.05759811;fl=fl1/fl2;
14;Micro;0.76271162;dbl=1.23;
15;Micro;27.55174255;dbl=dbl1/dbl2;
16;Micro;9.42846965;dbl=dbl1*dbl2;
17;Micro;7.99047374;dbl=dbl1+dbl2;
18;Micro;191.13330078;dbl=pow();
19;Micro;150.12680053;dbl=log(dbl2);
20;Micro;26.03254127;dbl=sqrt(dbl1);
21;Micro;137.92115783;dbl=tan(dbl1);
22;Micro;106.45012664;dbl=sin(dbl1);
23;Micro;6.32387208;digitalWrite(9,0);
24;Micro;6.45047187;digitalWrite(9,1);
25;Micro;0.12660801;PORTB=PORTB|2;
26;Micro;0.37944817;bool1=PORTB&4;
27;Micro;4.80337285;digitalRead();
28;Micro;110.79733276;analogRead();
29;Micro;92.82333374;b random();
30;Micro;92.34092712;l random();
31;Micro;0.73291168;b min();
32;Micro;1.01531183;if(dbl1<dbl2);;
33;Micro;0.25631189;if(b1<b2);;
34;Micro;1.14159166;abs(int);
35;Micro;1.21539235;constrain(int);
36;Micro;0.73243165;if(b1<b2)..;
37;Micro;0.25304410;fRetByte();
38;Micro;0.50583219;fRetInt();
